日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-07-12,8.68,8.51,8.71,8.49,45332,38968411.0,2.52,-2.63,-0.23,0.63
2023-07-13,8.51,8.58,8.61,8.44,37965,32368080.0,2.0,0.82,0.07,0.53
2023-07-14,8.55,8.63,8.67,8.52,25927,22329835.0,1.75,0.58,0.05,0.36
2023-07-17,8.57,8.73,8.73,8.49,38099,32977127.0,2.78,1.16,0.1,0.53
2023-07-18,8.73,8.81,8.83,8.67,50670,44434363.0,1.83,0.92,0.08,0.71
2023-07-19,8.82,8.88,9.02,8.81,83432,74396048.0,2.38,0.79,0.07,1.17
2023-07-20,8.92,8.93,9.05,8.9,113883,102235396.0,1.69,0.56,0.05,1.59
2023-07-21,8.88,9.01,9.08,8.87,89228,80287166.0,2.35,0.9,0.08,1.25
2023-07-24,8.97,9.0,9.15,8.9,54870,49352864.0,2.77,-0.11,-0.01,0.77
2023-07-25,9.09,8.99,9.09,8.95,57474,51647811.0,1.56,-0.11,-0.01,0.8
2023-07-26,9.0,9.03,9.07,8.92,50872,45756356.0,1.67,0.44,0.04,0.71
2023-07-27,9.0,8.93,9.03,8.93,43665,39177491.0,1.11,-1.11,-0.1,0.61
2023-07-28,8.93,9.14,9.34,8.91,115752,105735840.0,4.82,2.35,0.21,1.62
2023-07-31,9.15,9.37,9.45,9.09,121053,112687620.0,3.94,2.52,0.23,1.69
2023-08-01,9.36,9.23,9.37,9.2,88119,81586612.0,1.81,-1.49,-0.14,1.23
2023-08-02,9.29,9.19,9.34,9.16,51690,47685087.0,1.95,-0.43,-0.04,0.72
2023-08-03,9.14,9.17,9.23,9.07,61247,55927653.0,1.74,-0.22,-0.02,0.86
2023-08-04,9.19,9.05,9.23,9.04,62744,57136481.0,2.07,-1.31,-0.12,0.88
2023-08-07,9.03,9.05,9.09,8.93,45735,41246051.0,1.77,0.0,0.0,0.64
2023-08-08,9.01,8.9,9.05,8.86,45385,40520892.0,2.1,-1.66,-0.15,0.63
2023-08-09,8.85,8.72,8.91,8.7,53109,46602672.0,2.36,-2.02,-0.18,0.74
2023-08-10,8.75,8.82,8.83,8.71,41094,36125004.0,1.38,1.15,0.1,0.57
2023-08-11,8.83,8.61,8.84,8.61,48600,42298473.0,2.61,-2.38,-0.21,0.68
2023-08-14,8.57,8.82,8.83,8.5,61873,54000798.0,3.83,2.44,0.21,0.87
2023-08-15,8.8,8.88,9.01,8.77,67142,59813425.0,2.72,0.68,0.06,0.94
2023-08-16,8.88,8.7,8.88,8.61,51456,44837796.0,3.04,-2.03,-0.18,0.72
2023-08-17,8.72,8.81,8.82,8.62,33029,28864427.0,2.3,1.26,0.11,0.46
2023-08-18,8.82,8.43,8.87,8.43,68969,59350216.0,4.99,-4.31,-0.38,0.96
2023-08-21,8.42,8.41,8.56,8.4,48761,41312547.0,1.9,-0.24,-0.02,0.68
2023-08-22,8.46,8.47,8.51,8.33,34337,28912625.0,2.14,0.71,0.06,0.48
2023-08-23,8.46,8.43,8.57,8.41,46101,39167266.0,1.89,-0.47,-0.04,0.64
2023-08-24,8.46,8.43,8.51,8.38,36999,31211241.0,1.54,0.0,0.0,0.52
2023-08-25,8.4,8.18,8.49,8.13,75595,62585606.0,4.27,-2.97,-0.25,1.06
2023-08-28,8.55,8.22,8.65,8.2,118577,99498151.0,5.5,0.49,0.04,1.66
2023-08-29,8.22,8.39,8.43,8.18,62640,52170813.0,3.04,2.07,0.17,0.88
2023-08-30,8.41,8.34,8.48,8.24,59056,49353069.0,2.86,-0.6,-0.05,0.83
2023-08-31,8.35,7.88,8.35,7.87,147406,117840354.0,5.76,-5.52,-0.46,2.06
2023-09-01,7.88,8.67,8.67,7.87,155763,129476224.0,10.15,10.03,0.79,2.18
2023-09-04,9.25,8.87,9.54,8.81,627787,578831239.0,8.42,2.31,0.2,8.78
2023-09-05,8.7,9.76,9.76,8.61,746911,703901469.0,12.97,10.03,0.89,10.45
2023-09-06,9.95,9.52,10.63,9.52,835631,842046209.0,11.37,-2.46,-0.24,11.69
2023-09-07,9.44,10.47,10.47,9.44,740845,737477499.0,10.82,9.98,0.95,10.36
2023-09-08,10.06,10.73,11.49,9.92,882479,939769421.0,15.0,2.48,0.26,12.34
2023-09-11,10.3,10.16,10.58,9.89,584124,597897846.0,6.43,-5.31,-0.57,8.17
2023-09-12,9.93,9.62,10.09,9.46,512407,496813962.0,6.2,-5.31,-0.54,7.17
2023-09-13,9.59,9.98,10.43,9.53,546206,549772806.0,9.36,3.74,0.36,7.64
2023-09-14,9.7,9.71,10.05,9.2,509411,487039821.0,8.52,-2.71,-0.27,7.12
2023-09-15,9.76,10.15,10.37,9.47,521818,518999290.0,9.27,4.53,0.44,7.3
2023-09-18,10.2,11.17,11.17,10.2,607422,653683625.0,9.56,10.05,1.02,8.5
2023-09-19,11.31,10.71,12.28,10.4,973957,1118949432.0,16.83,-4.12,-0.46,13.62
2023-09-20,10.41,9.89,10.65,9.88,656415,670315846.0,7.19,-7.66,-0.82,9.18
2023-09-21,10.01,10.37,10.38,9.61,622168,625578373.0,7.79,4.85,0.48,8.7
2023-09-22,10.09,10.11,10.31,9.75,462411,463975194.0,5.4,-2.51,-0.26,6.47
2023-09-25,9.98,9.34,10.0,9.22,511167,490533735.0,7.72,-7.62,-0.77,7.15
2023-09-26,9.05,8.67,9.15,8.66,422137,370869708.0,5.25,-7.17,-0.67,5.9
2023-09-27,8.63,8.38,8.79,8.36,353264,301006251.0,4.96,-3.34,-0.29,4.94
2023-09-28,8.4,8.42,8.54,8.38,258605,218498764.0,1.91,0.48,0.04,3.62
2023-10-09,8.3,8.03,8.34,7.98,296603,240261604.0,4.28,-4.63,-0.39,4.15
2023-10-10,8.05,7.91,8.1,7.87,186199,147770905.0,2.86,-1.49,-0.12,2.6
2023-10-11,7.89,7.66,7.91,7.63,227328,175478727.0,3.54,-3.16,-0.25,3.18
2023-10-12,7.65,7.67,7.71,7.61,149723,114646715.0,1.31,0.13,0.01,2.09
2023-10-13,7.63,7.43,7.65,7.41,202690,151598384.0,3.13,-3.13,-0.24,2.83
2023-10-16,7.41,7.32,7.46,7.29,129828,95395614.0,2.29,-1.48,-0.11,1.82
2023-10-17,7.35,7.29,7.37,7.26,104201,76139950.0,1.5,-0.41,-0.03,1.46
2023-10-18,7.29,7.11,7.29,7.1,121827,87230590.0,2.61,-2.47,-0.18,1.7
2023-10-19,7.1,7.0,7.15,6.99,123221,87029846.0,2.25,-1.55,-0.11,1.72
2023-10-20,6.97,6.97,7.05,6.95,101952,71465746.0,1.43,-0.43,-0.03,1.43
2023-10-23,7.0,6.89,7.02,6.85,97216,67450945.0,2.44,-1.15,-0.08,1.36
2023-10-24,7.0,7.1,7.12,6.95,122983,86791824.0,2.47,3.05,0.21,1.72
2023-10-25,7.11,7.18,7.24,7.05,131449,94169527.0,2.68,1.13,0.08,1.84
2023-10-26,7.1,6.9,7.1,6.86,166901,116064283.0,3.34,-3.9,-0.28,2.33
2023-10-27,6.9,7.08,7.1,6.79,145738,102214638.0,4.49,2.61,0.18,2.04
2023-10-30,7.06,7.1,7.13,7.03,108633,77012480.0,1.41,0.28,0.02,1.52
2023-10-31,7.1,7.11,7.24,7.06,124758,88863161.0,2.54,0.14,0.01,1.74
2023-11-01,7.14,7.09,7.16,7.08,84952,60392819.0,1.13,-0.28,-0.02,1.19
2023-11-02,7.07,7.08,7.24,7.05,146564,104394016.0,2.68,-0.14,-0.01,2.05
2023-11-03,7.11,7.07,7.13,7.04,109094,77171902.0,1.27,-0.14,-0.01,1.53
2023-11-06,7.06,7.18,7.23,7.06,131531,94152623.0,2.4,1.56,0.11,1.84
2023-11-07,7.2,7.19,7.22,7.1,105244,75339788.0,1.67,0.14,0.01,1.47
2023-11-08,7.2,7.2,7.26,7.14,99836,71903289.0,1.67,0.14,0.01,1.4
2023-11-09,7.19,7.17,7.29,7.15,119303,85951096.0,1.94,-0.42,-0.03,1.67
2023-11-10,7.16,7.13,7.16,7.08,71740,51046384.0,1.12,-0.56,-0.04,1.0
2023-11-13,7.13,7.17,7.18,7.12,67380,48193223.0,0.84,0.56,0.04,0.94
2023-11-14,7.15,7.22,7.22,7.15,72326,52006546.0,0.98,0.7,0.05,1.01
2023-11-15,7.26,7.22,7.29,7.2,76769,55564279.0,1.25,0.0,0.0,1.07
2023-11-16,7.2,7.17,7.23,7.15,62588,44917172.0,1.11,-0.69,-0.05,0.88
2023-11-17,7.18,7.2,7.24,7.15,69335,49913075.0,1.26,0.42,0.03,0.97
2023-11-20,7.23,7.24,7.24,7.13,96860,69693676.0,1.53,0.56,0.04,1.35
2023-11-21,7.24,7.29,7.36,7.22,139129,101540869.0,1.93,0.69,0.05,1.95
2023-11-22,7.26,7.76,7.77,7.23,563564,426642807.0,7.41,6.45,0.47,7.88
2023-11-23,7.72,7.51,7.72,7.42,350523,263059119.0,3.87,-3.22,-0.25,4.9
2023-11-24,7.45,7.88,8.0,7.44,484014,376724879.0,7.46,4.93,0.37,6.77
2023-11-27,7.85,7.98,7.98,7.66,321010,250876704.0,4.06,1.27,0.1,4.49
2023-11-28,7.9,8.16,8.35,7.83,376824,307035855.0,6.52,2.26,0.18,5.27
2023-11-29,8.06,7.85,8.15,7.85,282023,224675783.0,3.68,-3.8,-0.31,3.94
2023-11-30,7.75,7.79,8.13,7.47,358882,279004341.0,8.41,-0.76,-0.06,5.02
2023-12-01,7.77,7.6,7.83,7.6,232732,178626352.0,2.95,-2.44,-0.19,3.25
2023-12-04,7.58,7.42,7.59,7.42,213284,159599534.0,2.24,-2.37,-0.18,2.98
2023-12-05,7.39,7.46,7.65,7.36,225449,169153788.0,3.91,0.54,0.04,3.15
2023-12-06,7.42,7.37,7.59,7.26,237987,176169734.0,4.42,-1.21,-0.09,3.33
2023-12-07,7.28,7.12,7.33,7.1,208504,149527235.0,3.12,-3.39,-0.25,2.92
2023-12-08,7.16,6.89,7.16,6.89,177950,124440030.0,3.79,-3.23,-0.23,2.49
2023-12-11,6.8,6.93,6.97,6.78,99692,68807144.0,2.76,0.58,0.04,1.39
2023-12-12,6.95,7.12,7.13,6.89,150878,106608827.0,3.46,2.74,0.19,2.09
2023-12-13,7.17,7.83,7.83,7.16,323834,247872411.0,9.41,9.97,0.71,4.48
2023-12-14,8.04,7.82,8.2,7.77,623140,496357716.0,5.49,-0.13,-0.01,8.61
2023-12-15,7.74,7.76,7.98,7.66,389182,302757702.0,4.09,-0.77,-0.06,5.38
2023-12-18,7.77,7.5,7.79,7.39,271860,205081181.0,5.15,-3.35,-0.26,3.76
2023-12-19,7.48,7.25,7.49,7.14,226269,163848924.0,4.67,-3.33,-0.25,3.13
2023-12-20,7.28,7.01,7.3,6.99,166410,117860323.0,4.28,-3.31,-0.24,2.3
2023-12-21,7.02,7.16,7.3,7.0,210553,149868347.0,4.28,2.14,0.15,2.91
2023-12-22,7.1,6.95,7.15,6.92,165218,115762285.0,3.21,-2.93,-0.21,2.28
2023-12-25,6.93,6.86,6.94,6.83,94163,64672553.0,1.58,-1.29,-0.09,1.3
2023-12-26,6.84,6.72,6.93,6.72,111930,76400402.0,3.06,-2.04,-0.14,1.55
2023-12-27,6.7,6.98,7.07,6.45,245514,165021887.0,9.23,3.87,0.26,3.39
2023-12-28,6.86,6.93,6.97,6.74,168407,115868602.0,3.3,-0.72,-0.05,2.33
2023-12-29,6.96,6.96,7.01,6.93,116033,80888724.0,1.15,0.43,0.03,1.6
2024-01-02,6.96,7.02,7.07,6.9,116032,81298141.0,2.44,0.86,0.06,1.6
2024-01-03,6.96,7.0,7.05,6.93,85376,59711850.0,1.71,-0.28,-0.02,1.18
2024-01-04,7.0,6.97,7.01,6.85,73477,50938515.0,2.29,-0.43,-0.03,1.02
2024-01-05,7.0,6.97,7.06,6.88,98754,68896151.0,2.58,0.0,0.0,1.37
2024-01-08,6.91,6.9,6.99,6.83,84274,58381755.0,2.3,-1.0,-0.07,1.16
2024-01-09,6.9,7.03,7.04,6.87,127014,88574981.0,2.46,1.88,0.13,1.76
2024-01-10,7.0,7.28,7.3,6.84,267121,190755973.0,6.54,3.56,0.25,3.69
2024-01-11,7.24,7.3,7.58,7.07,271473,197783727.0,7.01,0.27,0.02,3.75
2024-01-12,7.21,7.1,7.42,7.1,198760,144437585.0,4.38,-2.74,-0.2,2.75
2024-01-15,7.03,7.16,7.3,7.03,164431,118506319.0,3.8,0.85,0.06,2.27
2024-01-16,7.19,7.01,7.23,6.9,166535,116955103.0,4.61,-2.09,-0.15,2.3
2024-01-17,6.99,6.71,7.04,6.71,117852,80799585.0,4.71,-4.28,-0.3,1.63
2024-01-18,6.65,6.51,6.68,6.28,146701,94706179.0,5.96,-2.98,-0.2,2.03
2024-01-19,6.51,6.46,6.58,6.45,73368,47749495.0,2.0,-0.77,-0.05,1.01
2024-01-22,6.41,6.04,6.46,5.98,127366,78987935.0,7.43,-6.5,-0.42,1.76
2024-01-23,6.05,6.09,6.13,5.96,78457,47454441.0,2.81,0.83,0.05,1.08
2024-01-24,6.12,6.3,6.31,6.07,121963,75824228.0,3.94,3.45,0.21,1.69
2024-01-25,6.31,6.62,6.64,6.26,140853,91455798.0,6.03,5.08,0.32,1.95
2024-01-26,6.61,6.65,6.73,6.55,98615,65677798.0,2.72,0.45,0.03,1.36
2024-01-29,6.69,6.5,6.71,6.49,82097,53920014.0,3.31,-2.26,-0.15,1.13
2024-01-30,6.46,6.29,6.52,6.27,62681,40130031.0,3.85,-3.23,-0.21,0.87
2024-01-31,6.3,6.01,6.32,5.99,82784,50685792.0,5.25,-4.45,-0.28,1.14
2024-02-01,5.98,5.94,6.09,5.82,95933,57143552.0,4.49,-1.16,-0.07,1.33
2024-02-02,5.98,5.79,6.09,5.61,108666,63650155.0,8.08,-2.53,-0.15,1.5
2024-02-05,5.76,5.24,5.76,5.22,120620,64695185.0,9.33,-9.5,-0.55,1.67
2024-02-06,5.15,5.52,5.66,4.94,96903,51083473.0,13.74,5.34,0.28,1.34
2024-02-07,5.52,5.36,5.59,5.31,85315,46564160.0,5.07,-2.9,-0.16,1.18
2024-02-08,5.4,5.75,5.79,5.37,92394,51647081.0,7.84,7.28,0.39,1.28
2024-02-19,5.9,5.92,5.94,5.76,88644,52029124.0,3.13,2.96,0.17,1.23
2024-02-20,5.88,5.95,5.95,5.82,55571,32711016.0,2.2,0.51,0.03,0.77
2024-02-21,5.92,5.96,6.15,5.86,85170,51346496.0,4.87,0.17,0.01,1.18
2024-02-22,5.98,6.04,6.05,5.95,65842,39530184.0,1.68,1.34,0.08,0.91
2024-02-23,6.05,6.15,6.17,6.0,77133,46906149.0,2.81,1.82,0.11,1.07
2024-02-26,6.2,6.16,6.31,6.12,89745,55775356.0,3.09,0.16,0.01,1.24
2024-02-27,6.1,6.29,6.38,6.07,105584,66198955.0,5.03,2.11,0.13,1.46
2024-02-28,6.33,5.93,6.41,5.91,158865,98880311.0,7.95,-5.72,-0.36,2.2
2024-02-29,5.91,6.06,6.08,5.88,90094,54213210.0,3.37,2.19,0.13,1.25
2024-03-01,6.05,6.08,6.12,6.0,73829,44704126.0,1.98,0.33,0.02,1.02
2024-03-04,6.08,6.05,6.1,5.95,75982,45810658.0,2.47,-0.49,-0.03,1.05
2024-03-05,6.03,5.94,6.04,5.92,60361,36003148.0,1.98,-1.82,-0.11,0.83
2024-03-06,5.9,5.97,6.02,5.9,53121,31663183.0,2.02,0.51,0.03,0.73
2024-03-07,6.0,6.0,6.15,5.95,107503,64889356.0,3.35,0.5,0.03,1.49
2024-03-08,5.96,6.06,6.1,5.89,102672,61621422.0,3.5,1.0,0.06,1.42
2024-03-11,6.0,6.19,6.23,6.0,105937,65112504.0,3.8,2.15,0.13,1.46
2024-03-12,6.2,6.28,6.28,6.16,88449,55039170.0,1.94,1.45,0.09,1.22
2024-03-13,6.3,6.22,6.3,6.16,61290,38094504.0,2.23,-0.96,-0.06,0.85
2024-03-14,6.23,6.19,6.27,6.13,54738,33994551.0,2.25,-0.48,-0.03,0.76
2024-03-15,6.18,6.29,6.29,6.18,61450,38362124.0,1.78,1.62,0.1,0.85
2024-03-18,6.3,6.32,6.33,6.26,54664,34436227.0,1.11,0.48,0.03,0.76
2024-03-19,6.32,6.3,6.37,6.28,56454,35664474.0,1.42,-0.32,-0.02,0.78
2024-03-20,6.3,6.33,6.33,6.27,47571,30008657.0,0.95,0.48,0.03,0.66
2024-03-21,6.35,6.4,6.46,6.32,80980,51741102.0,2.21,1.11,0.07,1.12
2024-03-22,6.39,6.34,6.4,6.27,58153,36844642.0,2.03,-0.94,-0.06,0.8
2024-03-25,6.33,6.2,6.4,6.2,59952,37786909.0,3.15,-2.21,-0.14,0.83
2024-03-26,6.2,6.21,6.25,6.1,43689,26983537.0,2.42,0.16,0.01,0.6
2024-03-27,6.21,6.18,6.35,6.1,79695,49575858.0,4.03,-0.48,-0.03,1.1
2024-03-28,6.18,6.15,6.3,6.11,94253,58395984.0,3.07,-0.49,-0.03,1.3
2024-03-29,6.13,6.22,6.23,6.09,65366,40228878.0,2.28,1.14,0.07,0.9
2024-04-01,6.26,6.32,6.32,6.24,81694,51284640.0,1.29,1.61,0.1,1.13
2024-04-02,6.29,6.36,6.38,6.29,66276,42040906.0,1.42,0.63,0.04,0.92
2024-04-03,6.39,6.5,6.55,6.32,123757,79879252.0,3.62,2.2,0.14,1.71
2024-04-08,6.44,6.36,6.52,6.35,72281,46411307.0,2.62,-2.15,-0.14,1.0
2024-04-09,6.37,6.69,6.73,6.31,180309,118797991.0,6.6,5.19,0.33,2.49
2024-04-10,6.62,7.0,7.17,6.56,351496,241251975.0,9.12,4.63,0.31,4.86
2024-04-11,6.92,7.07,7.15,6.82,360423,253142825.0,4.71,1.0,0.07,4.98
2024-04-12,7.04,6.67,7.07,6.62,253448,172943324.0,6.36,-5.66,-0.4,3.5
2024-04-15,6.58,6.38,6.73,6.18,187360,120240510.0,8.25,-4.35,-0.29,2.59
2024-04-16,6.3,5.92,6.31,5.9,157557,95481297.0,6.43,-7.21,-0.46,2.18
2024-04-17,6.08,6.22,6.29,6.05,109494,68009963.0,4.05,5.07,0.3,1.51
2024-04-18,6.23,6.15,6.26,6.13,91484,56618182.0,2.09,-1.13,-0.07,1.26
2024-04-19,6.12,6.07,6.19,6.05,72511,44248740.0,2.28,-1.3,-0.08,1.0
2024-04-22,6.05,6.01,6.09,5.98,52813,31793894.0,1.81,-0.99,-0.06,0.73
2024-04-23,6.01,6.11,6.18,6.01,59888,36532564.0,2.83,1.66,0.1,0.83
2024-04-24,6.11,6.18,6.2,6.07,53409,32829479.0,2.13,1.15,0.07,0.74
2024-04-25,6.18,6.2,6.23,6.12,49233,30495698.0,1.78,0.32,0.02,0.68
2024-04-26,6.17,6.23,6.23,6.17,56356,34967688.0,0.97,0.48,0.03,0.78
2024-04-29,6.21,6.39,6.43,6.18,90797,57676011.0,4.01,2.57,0.16,1.26
2024-04-30,6.45,6.62,6.64,6.39,150295,97749239.0,3.91,3.6,0.23,2.08
2024-05-06,6.65,6.74,6.85,6.56,133065,89116606.0,4.38,1.81,0.12,1.84
2024-05-07,6.68,6.67,6.72,6.6,106829,71157851.0,1.78,-1.04,-0.07,1.48
2024-05-08,6.66,6.64,6.73,6.62,57090,37982697.0,1.65,-0.45,-0.03,0.79
2024-05-09,6.66,6.66,6.74,6.63,52332,34952621.0,1.66,0.3,0.02,0.72
2024-05-10,6.67,6.73,6.74,6.65,63783,42740418.0,1.35,1.05,0.07,0.88
2024-05-13,6.7,6.74,6.78,6.64,79664,53484190.0,2.08,0.15,0.01,1.1
2024-05-14,6.7,6.79,6.8,6.7,57712,39063661.0,1.48,0.74,0.05,0.8
2024-05-15,6.8,6.81,6.85,6.76,65355,44514370.0,1.33,0.29,0.02,0.9
2024-05-16,6.81,6.88,6.98,6.81,86023,59354034.0,2.5,1.03,0.07,1.19
2024-05-17,6.86,7.02,7.57,6.74,425496,305354227.0,12.06,2.03,0.14,5.88
2024-05-20,7.05,6.89,7.07,6.87,298756,207853923.0,2.85,-1.85,-0.13,4.13
